endTime,artistName,trackName,msPlayed
12/31/2019 19:26,Red Hot Chili Peppers,Under the Bridge,264306
12/31/2019 19:30,Guns N' Roses,Sweet Child O' Mine,271454
12/31/2019 19:40,Sam Smith,How Do You Sleep?,3691
12/31/2019 22:15,Ed Sheeran,I Don't Care (with Justin Bieber),219946
12/31/2019 22:17,Hailee Steinfeld,"Let Me Go (with Alesso, Florida Georgia Line & watt)",142412
12/31/2019 23:36,Hailee Steinfeld,"Let Me Go (with Alesso, Florida Georgia Line & watt)",18552
12/31/2019 23:40,MEDUZA,Lose Control,168387
12/31/2019 23:44,Post Malone,Circles,215280
12/31/2019 23:46,DaBaby,BOP,159714
12/31/2019 23:50,Tones and I,Never Seen The Rain,200742
12/31/2019 23:53,Lewis Capaldi,Someone You Loved,182160
12/31/2019 23:56,SHAED,Trampoline (with ZAYN),184280
12/31/2019 23:59,Selena Gomez,Look At Her Now,162595
1/1/2020 0:02,Trevor Daniel,Falling,159381
1/1/2020 0:05,Mustard,Ballin' (with Roddy Ricch),180434
1/1/2020 0:08,Harry Styles,Adore You,207133
1/1/2020 0:12,Taylor Swift,Lover (Remix) [feat. Shawn Mendes],221306
1/1/2020 0:17,Doja Cat,Candy,190920
1/1/2020 0:24,Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B),94964
1/1/2020 23:23,Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B),109517
1/2/2020 19:33,Thomas Rhett,Marry Me,205453
1/2/2020 19:39,Brett Young,In Case You Didn't Know,226200
1/2/2020 19:43,Thomas Rhett,Die A Happy Man,227426
1/2/2020 19:47,James Arthur,Say You Won't Let Go,211466
1/2/2020 19:52,Russell Dickerson,Yours,216960
1/2/2020 19:56,Kesha,Praying,230266
1/2/2020 20:00,Lauv,I Like Me Better,197436
1/2/2020 20:04,Luke Combs,Beautiful Crazy,193200
1/2/2020 20:08,Dan + Shay,Speechless,213386
1/2/2020 20:11,Selena Gomez,Back To You,210240
1/2/2020 20:16,Maren Morris,I Could Use a Love Song,196421
1/2/2020 20:17,LANCO,Greatest Love Story,34190
1/2/2020 20:21,Post Malone,Spoil My Night (feat. Swae Lee),194560
1/2/2020 20:24,Post Malone,Psycho (feat. Ty Dolla $ign),221440
1/2/2020 20:28,Post Malone,On The Road (feat. Meek Mill & Lil Baby),218320
1/2/2020 20:31,Post Malone,Myself,158120
1/2/2020 20:34,Post Malone,Stay,204426
1/2/2020 20:36,Post Malone,Internet,123386
1/2/2020 20:40,Post Malone,92 Explorer,211426
1/2/2020 20:43,Post Malone,rockstar (feat. 21 Savage),218146
1/2/2020 20:47,Post Malone,Congratulations,220293
1/2/2020 20:51,Post Malone,Paranoid,221786
1/2/2020 20:55,Post Malone,Wow.,149546
1/2/2020 20:59,Post Malone,Take What You Want (feat. Ozzy Osbourne & Travis Scott),229573
1/2/2020 21:03,Post Malone,A Thousand Bad Times,221173
1/2/2020 21:07,Post Malone,Allergic,156893
1/2/2020 21:10,Post Malone,Die For Me (feat. Future & Halsey),174997
1/2/2020 21:21,Post Malone,Die For Me (feat. Future & Halsey),70269
1/2/2020 21:24,Post Malone,Ball For Me (feat. Nicki Minaj),206266
1/2/2020 21:29,Post Malone,Hollywood's Bleeding,156266
1/2/2020 21:31,Post Malone,I Know,141413
1/2/2020 21:36,Post Malone,White Iverson,256533
1/2/2020 21:41,Post Malone,Enemies (feat. DaBaby),196760
1/2/2020 21:44,Post Malone,I'm Gonna Be,200680
1/2/2020 21:48,Post Malone,Better Now,231266
1/2/2020 21:54,Post Malone,Candy Paint,227533
1/2/2020 21:57,Post Malone,Goodbyes (feat. Young Thug),174840
1/2/2020 21:59,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,158040
1/2/2020 22:57,Lauv,I Like Me Better,197436
1/2/2020 23:00,Taylor Swift,Lover,221306
1/2/2020 23:03,Shawn Mendes,If I Can't Have You,164873
1/2/2020 23:07,Camila Cabello,Shameless,219742
1/2/2020 23:10,Camila Cabello,Feel It Twice,188939
1/2/2020 23:14,Camila Cabello,Used to This,210001
1/2/2020 23:17,Shawn Mendes,Señorita,190799
1/2/2020 23:20,Camila Cabello,This Love,220072
1/2/2020 23:24,Camila Cabello,First Man,228758
1/2/2020 23:25,Bazzi,Beautiful (feat. Camila Cabello),1323
1/2/2020 23:28,Camila Cabello,Never Be the Same,226973
1/2/2020 23:32,Camila Cabello,Havana (feat. Young Thug),217306
1/2/2020 23:36,BTS,Make It Right (feat. Lauv) [EDM Remix],246322
1/2/2020 23:42,BTS,Heartbeat (BTS World Original Soundtrack),253303
1/2/2020 23:45,Bebe Rexha,"You Can't Stop The Girl (From Disney's ""Maleficent: Mistress of Evil"")",158258
1/2/2020 23:48,Casey Breves,Cold Stars,174490
1/3/2020 0:03,Coldplay,Princess of China,239215
1/3/2020 0:07,Coldplay,Always in My Head,216626
1/3/2020 0:11,Coldplay,A L I E N S,282426
1/3/2020 0:17,Coldplay,Birds,229093
1/3/2020 0:22,Coldplay,Shiver,304200
1/3/2020 0:28,Coldplay,Champion Of The World,257546
1/3/2020 0:33,Coldplay,High Speed,256466
1/3/2020 0:37,The Chainsmokers,Something Just Like This,247626
1/3/2020 0:45,Coldplay,Politik,318626
1/3/2020 0:49,Coldplay,Paradise,278719
1/3/2020 0:55,Coldplay,Viva La Vida - Live in Buenos Aires,251066
1/3/2020 0:58,Coldplay,See You Soon,171373
1/3/2020 1:01,Coldplay,Old Friends,146946
1/3/2020 1:07,Coldplay,Speed of Sound,287906
1/3/2020 1:11,Coldplay,God Put a Smile upon Your Face,231451
1/3/2020 1:14,Mitchell Tenpenny,Somebody Ain't You,177353
1/3/2020 1:17,Luke Combs,What You See Is What You Get,171920
1/3/2020 1:21,Blake Shelton,Hell Right (feat. Trace Adkins),207480
1/3/2020 1:24,Willie Jones,Bachelorettes on Broadway,208405
1/3/2020 1:29,Chris Lane,"Big, Big Plans",187306
1/3/2020 1:32,Sam Hunt,Kinfolks,181933
1/3/2020 1:38,Diplo,Heartless (feat. Morgan Wallen),169226
1/3/2020 1:42,Kane Brown,For My Daughter,223922
1/3/2020 1:46,Matt Stell,Prayed For You,210373
1/3/2020 1:50,Kameron Marlowe,Giving You Up,230840
1/3/2020 1:53,Marshmello,One Thing Right,181823
1/3/2020 1:56,Maren Morris,The Bones,197293
1/3/2020 2:00,Clare Dunn,Gold To Glitter,230280
1/3/2020 2:03,Kane Brown,Homesick,205400
1/3/2020 2:03,Hot Country: Original Videos,Happy Holidays From Hot Country!,14522
1/3/2020 2:07,Morgan Wallen,Chasin' You,205453
1/3/2020 2:10,Filmore,Other Girl,195646
1/3/2020 2:15,Gabby Barrett,I Hope,209228
1/3/2020 2:19,Keith Urban,We Were,189104
1/3/2020 2:22,Tayla Parx,Fight (feat. Florida Georgia Line),197128
1/3/2020 2:27,Matt Stell,Everywhere But On,192586
1/3/2020 2:30,HIXTAPE,"One Beer (HARDY feat. Lauren Alaina, Devin Dawson)",173173
1/3/2020 2:34,Luke Combs,Even Though I'm Leaving,225253
1/3/2020 2:39,Ingrid Andress,More Hearts Than Mine,214160
1/3/2020 2:42,Miranda Lambert,Bluebird,209760
1/3/2020 2:45,Jimmie Allen,Make Me Want To,172280
1/3/2020 2:49,Carly Pearce,I Hope You’re Happy Now,198688
1/3/2020 2:52,Jana Kramer,Good Enough,168461
1/3/2020 2:55,Luke Bryan,What She Wants Tonight,186988
1/3/2020 2:58,Kenny Chesney,Tip of My Tongue,199413
1/3/2020 3:03,Hot Country: The Performances,Brantley Gilbert: Bad Boy Live,240500
1/3/2020 3:05,Kelsea Ballerini,homecoming queen?,167796
1/3/2020 3:07,Jon Pardi,Heartache Medication,79344
1/3/2020 20:34,Jon Pardi,Heartache Medication,129694
1/3/2020 21:04,Kane Brown,For My Daughter,223922
1/3/2020 21:53,MacKenzie Porter,These Days,36185
1/7/2020 19:57,Gabby Barrett,I Hope,209228
1/7/2020 20:01,Lady Antebellum,What If I Never Get Over You,206597
1/8/2020 20:18,Lauv,I Like Me Better,197436
1/8/2020 20:21,Taylor Swift,You Need To Calm Down,171360
1/8/2020 20:24,The Chainsmokers,This Feeling,197946
1/8/2020 20:28,Shawn Mendes,If I Can't Have You,190800
1/8/2020 20:30,Katy Perry,Never Really Over,166057
1/9/2020 21:47,Katy Perry,Never Really Over,57465
1/9/2020 21:51,Hailee Steinfeld,Most Girls,204400
1/9/2020 21:54,Hailee Steinfeld,"Let Me Go (with Alesso, Florida Georgia Line & watt)",174800
1/9/2020 21:55,The Chainsmokers,Who Do You Love,38953
1/13/2020 2:56,Taylor Swift,I Forgot That You Existed,170640
1/13/2020 3:00,Kelsea Ballerini,Better Luck Next Time,172371
1/13/2020 3:02,Why Don't We,Chills,110819
1/15/2020 1:34,Tyga,Ayy Macarena,14852
1/15/2020 1:34,Arizona Zervas,FML,223000
1/15/2020 1:35,Jon Pardi,Heartache Medication,17670
1/15/2020 1:35,BROCKHAMPTON,SUGAR,68661
1/15/2020 1:39,Sam Hunt,Kinfolks,181933
1/15/2020 1:45,Chase Rice,Lonely If You Are,175066
1/15/2020 1:46,Hot Country: Original Videos,Dylan Scott: Unwind,33495
1/15/2020 1:49,Jana Kramer,Good Enough,168461
1/15/2020 1:54,Sam Hunt,Sinning With You,196453
1/15/2020 1:57,Ryan Hurd,To a T,178813
1/15/2020 2:00,Keith Urban,We Were,189104
1/15/2020 2:04,Luke Bryan,What She Wants Tonight,186988
1/15/2020 2:06,Chris Young,Town Ain't Big Enough,67492
1/15/2020 2:08,Mitchell Tenpenny,Somebody Ain't You,177353
1/15/2020 2:10,Carly Pearce,I Hope You’re Happy Now,118618
1/15/2020 2:13,Dan + Shay,"10,000 Hours (with Justin Bieber)",22962
1/15/2020 2:17,Thomas Rhett,Beer Can’t Fix,209733
1/15/2020 2:20,Matt Stell,Prayed For You,210373
1/15/2020 2:23,Dylan Scott,Nobody,160706
1/15/2020 2:25,Dustin Lynch,Ridin' Roads,20706
1/15/2020 2:28,Lauren Alaina,Getting Good,201480
1/15/2020 2:31,Kelsea Ballerini,homecoming queen?,167796
1/15/2020 2:33,Jackson Michelson,Stay Over,93588
1/15/2020 2:36,Selena Gomez,Let Me Get Me,189145
1/15/2020 2:41,Selena Gomez,Me & The Rhythm,19913
1/15/2020 2:41,Selena Gomez,Good For You,221280
1/15/2020 2:44,Selena Gomez,Fetish (feat. Gucci Mane),186112
1/15/2020 2:49,Selena Gomez,Bad Liar,214647
1/15/2020 2:54,Selena Gomez,Like A Champion,14853
1/15/2020 2:54,Selena Gomez,Same Old Love Remix,204253
1/15/2020 2:58,Selena Gomez,Love Will Remember,210360
1/15/2020 3:01,Selena Gomez,Cut You Off,182016
1/15/2020 4:49,Hailee Steinfeld,Starving,2581
1/15/2020 4:53,Kesha,Praying,230266
1/15/2020 4:57,Camila Cabello,Never Be the Same,226973
1/15/2020 4:59,Selena Gomez,Back To You,112448
1/17/2020 4:22,Selena Gomez,Back To You,97789
1/17/2020 4:28,5 Seconds of Summer,Youngblood,203417
1/17/2020 4:31,Niall Horan,Slow Hands,188174
1/17/2020 4:34,Bebe Rexha,Meant to Be (feat. Florida Georgia Line),163870
1/18/2020 1:47,Halsey,Bad At Love,7322
1/18/2020 1:47,James Arthur,Say You Won't Let Go,211466
1/18/2020 1:50,Lauv,I Like Me Better,197436
1/18/2020 1:57,Joel Adams,Please Don't Go,210580
1/18/2020 2:02,Little Mix,Secret Love Song (feat. Jason Derulo),249813
1/18/2020 2:05,Lady Gaga,Million Reasons,205280
1/18/2020 2:09,Charlie Puth,One Call Away,194453
1/18/2020 2:09,Bazzi,Mine,4507
1/18/2020 2:12,Daya,Hide Away,192376
1/18/2020 2:22,Calum Scott,Dancing On My Own,260285
1/18/2020 2:25,One Direction,Drag Me Down,192120
1/18/2020 2:29,James Bay,Let It Go,260533
1/18/2020 2:33,Demi Lovato,Confident,33025
1/18/2020 2:33,Shawn Mendes,Mercy,208733
1/18/2020 2:34,Liam Payne,Strip That Down (feat. Quavo),67802
1/18/2020 2:39,One Direction,History,187426
1/18/2020 2:40,Nick Jonas,Jealous - Remix,9924
1/18/2020 2:44,Ariana Grande,One Last Time,15588
1/18/2020 2:44,gnash,"i hate u, i love u (feat. olivia o'brien)",251033
1/18/2020 2:48,Miley Cyrus,Malibu,231906
1/20/2020 16:04,Taylor Swift,Blank Space,231826
1/20/2020 16:08,Post Malone,I Fall Apart,223346
1/20/2020 16:12,Nick Jonas,Close,234213
1/20/2020 16:14,G.R.L.,Ugly Heart,55288
1/20/2020 20:50,G.R.L.,Ugly Heart,143017
1/20/2020 20:54,The Chainsmokers,Closer,244960
1/20/2020 21:01,Shawn Mendes,Treat You Better,187973
1/20/2020 21:05,Meghan Trainor,Like I'm Gonna Lose You (feat. John Legend),225053
1/20/2020 21:05,Taylor Swift,Out Of The Woods,1636
1/20/2020 22:09,Taylor Swift,Out Of The Woods,234172
1/20/2020 22:12,Zara Larsson,Never Forget You,120574
1/20/2020 22:13,Zara Larsson,Never Forget You,92853
1/20/2020 22:17,Stereo Kicks,Love Me So,209906
1/20/2020 22:21,Miley Cyrus,Party In The U.S.A.,202066
1/20/2020 22:26,Rachel Platten,Fight Song,0
1/20/2020 22:26,benny blanco,Eastside (with Halsey & Khalid),173799
1/20/2020 22:26,Becky G,Shower,19026
1/20/2020 23:41,Halsey,Now Or Never,512
1/20/2020 23:44,Noah Kahan,Hurt Somebody,168640
1/20/2020 23:49,DNCE,Toothbrush,231813
1/20/2020 23:50,One Direction,Perfect,63654
1/21/2020 15:02,One Direction,Perfect,166942
1/21/2020 15:06,Carly Rae Jepsen,Cut To The Feeling,207959
1/21/2020 15:10,Gryffin,Feel Good (feat. Daya),248156
1/21/2020 15:13,Zedd,Happy Now,207029
1/21/2020 15:17,JP Cooper,September Song,200261
1/21/2020 16:32,JP Cooper,September Song,20280
1/21/2020 16:36,Maggie Lindemann,Pretty Girl - Cheat Codes X CADE Remix,193613
1/21/2020 16:39,5 Seconds of Summer,She's Kinda Hot,216454
1/21/2020 16:41,Charlie Puth,Attention,103365
1/21/2020 18:20,Charlie Puth,Attention,105414
1/21/2020 18:21,ZAYN,PILLOWTALK,1066
1/21/2020 18:21,Nick Jonas,Chains,10656
1/21/2020 18:25,Little Mix,Shout Out to My Ex,246240
1/21/2020 18:26,Troye Sivan,My My My!,63724
1/21/2020 18:30,Macklemore,Good Old Days (feat. Kesha),240506
1/21/2020 18:34,Little Mix,Black Magic,211773
1/21/2020 23:23,Selena Gomez,Forget Forever - ST£FAN Remix,226453
1/21/2020 23:24,Selena Gomez,Same Old Love,54092
1/21/2020 23:26,Selena Gomez,A Sweeter Place (feat. Kid Cudi),82103
1/21/2020 23:30,Selena Gomez,Back To You,210240
1/21/2020 23:34,Camila Cabello,Never Be the Same,226973
1/21/2020 23:37,Niall Horan,Slow Hands,188174
1/21/2020 23:37,Hailee Steinfeld,Starving,4493
1/21/2020 23:40,Lauv,I Like Me Better,197436
1/21/2020 23:45,Rachel Platten,Fight Song,204013
1/21/2020 23:48,Kesha,Praying,138755
1/22/2020 1:46,James Arthur,Say You Won't Let Go,211466
1/22/2020 1:48,Halsey,Bad At Love,110529
1/22/2020 17:38,Charlie Puth,One Call Away,194453
1/22/2020 17:41,Noah Kahan,Hurt Somebody,168640
1/22/2020 17:42,One Direction,History,54018
1/22/2020 21:52,One Direction,History,133432
1/22/2020 21:54,ZAYN,PILLOWTALK,130922
1/22/2020 21:59,James Bay,Let It Go,260533
1/22/2020 22:02,Zara Larsson,Never Forget You,213427
1/23/2020 15:03,Kelsea Ballerini,Miss Me More,14010
1/23/2020 15:03,Kane Brown,What Ifs,188253
1/23/2020 15:06,Jon Pardi,Heartache On The Dance Floor,205200
1/23/2020 15:10,Jason Aldean,You Make It Easy,196800
1/23/2020 15:13,Dan + Shay,Tequila,195986
1/23/2020 15:17,Granger Smith,You're In It,24053
1/23/2020 15:17,Billy Currington,Do I Make You Wanna,234306
1/25/2020 20:18,Jordan Davis,Cool Anymore,200415
1/25/2020 20:21,Florida Georgia Line,Blessings,198520
1/25/2020 20:24,Marshmello,One Thing Right,181823
1/25/2020 20:27,Morgan Wallen,This Bar,185733
1/25/2020 20:32,Brett Kissel,Drink About Me,191986
1/25/2020 20:36,Dallas Smith,Drop,203213
1/25/2020 20:38,HIXTAPE,"One Beer (HARDY feat. Lauren Alaina, Devin Dawson)",173173
1/25/2020 20:42,Gabby Barrett,I Hope,209228
1/25/2020 20:45,Luke Combs,What You See Is What You Get,171920
1/25/2020 20:48,Luke Combs,Nothing Like You,196320
1/25/2020 20:53,Matt Stell,Prayed For You,210373
1/25/2020 20:57,Thomas Rhett,Beer Can’t Fix,209733
1/25/2020 21:00,Lauren Alaina,Getting Good,201480
1/25/2020 21:03,Jimmie Allen,Make Me Want To,71778
1/25/2020 21:04,Maren Morris,The Bones,13862
1/25/2020 21:07,Payton Smith,Like I Knew You Would,182235
1/25/2020 21:11,Luke Combs,Even Though I'm Leaving,225253
1/25/2020 21:14,Jake Owen,Homemade,192653
1/25/2020 21:16,Luke Bryan,What She Wants Tonight,16381
1/25/2020 21:19,Chris Bandi,Man Enough Now - Radio Edit,184506
1/25/2020 21:22,Carly Pearce,I Hope You’re Happy Now,198688
1/25/2020 21:25,Diplo,Heartless (feat. Morgan Wallen),169226
1/25/2020 21:31,Mitchell Tenpenny,Anything She Says (feat. Seaforth),114804
1/25/2020 21:34,Ingrid Andress,More Hearts Than Mine,214160
1/25/2020 21:37,Old Dominion,One Man Band,186240
1/25/2020 21:40,Avenue Beat,Ruin That For Me,163053
1/25/2020 21:45,Chris Lane,"Big, Big Plans",187306
1/25/2020 21:48,Sam Hunt,Kinfolks,181933
1/25/2020 21:51,Blake Shelton,Nobody But You (Duet with Gwen Stefani),194866
1/25/2020 23:04,Dustin Lynch,Ridin’ Roads,205426
1/25/2020 23:08,Tayla Parx,Fight (feat. Florida Georgia Line),197128
1/25/2020 23:10,Jackson Michelson,Stay Over,106738
1/25/2020 23:10,Dan + Shay,"10,000 Hours (with Justin Bieber)",1066
1/26/2020 4:03,Jonas Brothers,What A Man Gotta Do,46591
1/26/2020 4:06,Post Malone,Staring At The Sun (feat. SZA),168280
1/26/2020 4:09,Post Malone,Big Lie,207680
1/26/2020 4:14,Post Malone,Blame It On Me,261800
1/26/2020 4:17,Post Malone,Go Flex,179613
1/26/2020 4:20,Post Malone,Same Bitches (feat. G-Eazy & YG),212466
1/26/2020 4:25,Post Malone,Patient,194333
1/26/2020 4:28,Post Malone,Saint-Tropez,150866
1/26/2020 4:31,Post Malone,Money Made Me Do It,224960
1/26/2020 4:35,Post Malone,Circles,215280
1/26/2020 4:39,Post Malone,Takin' Shots,216746
1/26/2020 4:43,Post Malone,Sugar Wraith,228146
1/26/2020 4:46,Post Malone,Zack And Codeine,204360
1/26/2020 4:51,Post Malone,Feeling Whitney,257266
1/26/2020 4:54,Post Malone,Too Young,237146
1/26/2020 5:00,Post Malone,Over Now,246986
1/26/2020 5:02,Post Malone,Internet,123386
1/26/2020 5:06,Post Malone,On The Road (feat. Meek Mill & Lil Baby),218320
1/26/2020 5:10,Post Malone,Die For Me (feat. Future & Halsey),245266
1/26/2020 19:29,Disney Peaceful Piano,A Dream Is a Wish Your Heart Makes,148954
1/26/2020 19:31,Thomasine Robinson,This Morning,99000
1/26/2020 19:35,Lance Allen,Just a Moment,264915
1/26/2020 19:38,Alec Windt,Sunlight,135261
1/26/2020 19:40,Gavin Luke,Broken Pieces,165467
1/26/2020 19:42,Ricki Westberg,When We First Met,112750
1/26/2020 19:46,Stan Whitmire,"Bella's Lullaby - Solo Piano / Theme From ""Twilight""",227560
1/26/2020 19:50,Robin Spielberg,Ship to Shore,264204
1/26/2020 19:52,Santo Trevisani,If you ever change your mind,122000
1/26/2020 19:55,Peter Sandberg,Reconcile,176843
1/26/2020 20:00,Eamonn Watt,A Simple Little Lullaby,160435
1/26/2020 20:03,Alexis Ffrench,Together At Last,191611
1/26/2020 20:06,Lance Allen,Slow Dancing in a Burning Room - Instrumental,211538
1/26/2020 20:09,Charlie Key,Sleepy Mountains,170025
1/26/2020 20:15,Mira Sorentido,The Prayer,278083
1/26/2020 20:20,Johannes Bornlöf,Kiss the Rain,279881
1/26/2020 20:24,Mauricio Galbardi,Cinque Terre,232787
1/26/2020 20:28,Piano Novel,Connected Colors - Solo Piano Version,168133
1/26/2020 20:31,Disney Peaceful Piano,A Whole New World,194656
1/26/2020 20:33,Klaus Weissmuller,fabienne,116000
1/26/2020 20:35,SIMO,Rippling,98127
1/26/2020 20:38,Daniel Kaede,Unspoken Peace,193422
1/26/2020 20:42,Arden Forest,Alabaster,113909
1/26/2020 20:45,Gavin Luke,We Live On,177231
1/26/2020 20:48,Disney Peaceful Piano,Can You Feel the Love Tonight,199860
1/26/2020 20:51,Charles Bolt,You Are Peace,204911
1/26/2020 20:54,Jen Libby,Remembrance,148132
1/26/2020 20:59,Alexis Ffrench,Story of You,216626
1/26/2020 21:03,Louis Landon,Self-Assured,277173
1/26/2020 21:05,Bionda van der Ham,Zomer,119500
1/26/2020 21:07,Charles Bolt,The Great Plains Hymn,119080
1/26/2020 21:14,David Osborne,Nothing's Gonna Change My Love For You,272520
1/26/2020 21:19,George Nascimento,In the Streaming Sunlight,327907
1/26/2020 21:22,Robin Bennich,"Looking Forward, Looking Backward",177875
1/26/2020 21:26,Johannes Bornlöf,The Diary,146894
1/26/2020 21:28,Gavin Luke,At First Light,128222
1/26/2020 21:33,Thad Fiscella,Wedding Song,303467
1/26/2020 21:35,Riccardo Lettiere,Magari,108000
1/26/2020 21:38,Eamonn Watt,Truly Yours,185775
1/26/2020 21:42,Henrietta Kuipers,Salvatore,136531
1/26/2020 21:43,Peter Sandberg,Synesthesia (Scaled Down Version),114462
1/26/2020 21:48,Danny Wright,Abby's Theme,297915
1/26/2020 21:51,Elliot Ziegler,Lily Of The Nile,147500
1/26/2020 21:54,Robin Spielberg,The Orange Fox Waits,185533
1/26/2020 21:58,Ana Olgica,Princess Elvira,132363
1/27/2020 2:17,Lauv,I Like Me Better,1301
1/27/2020 2:17,Halsey,Bad At Love,2816
1/27/2020 2:17,Bebe Rexha,Meant to Be (feat. Florida Georgia Line),1066
1/27/2020 2:17,Post Malone,Rich & Sad,7402
1/27/2020 2:17,James Arthur,Say You Won't Let Go,2069
1/27/2020 2:21,Selena Gomez,Back To You,210240
1/27/2020 2:25,Niall Horan,Slow Hands,5968
1/27/2020 2:25,Camila Cabello,Never Be the Same,226973
1/27/2020 17:28,Niall Horan,Slow Hands,102165
1/27/2020 17:31,5 Seconds of Summer,Youngblood,203417
1/27/2020 17:35,Kesha,Praying,230266
1/27/2020 17:37,Hailee Steinfeld,Starving,117284
1/28/2020 3:13,Carly Rae Jepsen,Cut To The Feeling,207959
1/28/2020 3:17,Taylor Swift,Out Of The Woods,235800
1/28/2020 3:20,Little Mix,Black Magic,89211
1/28/2020 3:56,Le Verne,Montana,133646
1/28/2020 3:59,Estado De Calma,Placidity,165269
1/28/2020 4:03,Elmau Dunkel,Schloss,222093
1/28/2020 4:07,The Tides,Under The Wind,240000
1/28/2020 4:10,Clem Leek,Bless Those Tired Eyes,232221
1/28/2020 4:14,Night Sounds,Light in the Fog,184186
1/28/2020 4:17,Balmorhea,Clear Language,193387
1/28/2020 4:20,Eucalyptic,The Slide,174947
1/28/2020 4:23,Orchestrate the Universe,Ashes,131000
1/28/2020 4:26,"At The End Of Times, Nothing",Last Sunrise In The Wasteland,170476
1/28/2020 4:29,Cooper Sams,Adrift,158118
1/28/2020 4:31,Isobel Belano,Solitude,164982
1/28/2020 4:34,Van Sandano,Santosha,160266
1/28/2020 4:40,Rand Aldo,Waiting like the Storm,257625
1/28/2020 4:43,Eucalyptic,alpha waves,205128
1/28/2020 4:46,Daniel Kadawatha,The Return Home,168378
1/28/2020 4:50,Avery Young,Deliverance,239024
1/28/2020 16:41,Lights & Motion,Glaciers,94073
1/28/2020 16:43,Little Mix,Black Magic,122562
1/28/2020 16:45,Ella Mai,Trip,63030
1/28/2020 16:46,Dustin Lynch,Small Town Boy,2303
1/28/2020 16:46,Bazzi,Mine,4394
1/28/2020 16:49,Little Big Town,Girl Crush,193320
1/28/2020 18:22,Kenny Chesney,All the Pretty Girls,212893
1/28/2020 18:26,Miranda Lambert,Automatic,247826
1/28/2020 18:29,Kelsea Ballerini,Miss Me More,192840
